URL,Title,Price,Location,Description,Attributes,Property Type,Rooms,Den Included,Number of Bathrooms,Latitude,Longitude,Parking Included,Utilities Included,Pet Friendly,Size (sqft),Furnished,Building Name,Distance from Hospital,Distance from Police Station,Distance to Nearest Store,Distance to Nearest Pharmacy,Walk Score,Transit Score,Bike Score,Time to Nearest Hospital,Time to Nearest Police Station,Time to Nearest Store,Time to Nearest Pharmacy
https://www.kijiji.ca/v-apartments-condos/cole-harbour/4-bed-2-bath-house-conrads-beach-laundry-parking/1687306603,"4 bed, 2 bath, house. Conrads Beach. Laundry. Parking.",2350,"Porters Lake, NS B3E 1K6","**NOTE: Home had a new roof installed summer 2023. New roof is not reflected in exterior photos.
This well maintained 4 bedroom, 2 bath, 2 storey + finished basement, 2 deck, single family home is located on a small country lane off of Conrads Rd. Offering approximately 1,600 sq ft of living space and located a mere 5 minute walk to Conrads beach, you will love the tranquility of beach side living.
Walk up the small driveway and youâll find yourself on the wrap around deck. Enter through the side door and youâll find yourself next to the kitchen and full bathroom. Walk forward to the main level bedroom. Turn left and youâll find yourself in the open concept kitchen/living/dining with wood fireplace! Upstairs are 2 bedrooms, including the master with balcony, and full bathroom. Walk down 2 storeys to the walk out basement where youâll find a second living room, 3rd bedroom and loads of storage space. The decks and large windows offer outstanding views of the western marsh.
Rent is $2,350 and includes all appliances shown in photos (fridge, stove, dishwasher, laundry) as well as water and septic. Tenant responsible for electric (heat and power), wood for wood stive, internet and tenant insurance. Unit has ample parking for several vehicles.
Mature, responsible tenants only. No Smoking. No pets. Application and references from previous landlord required. Security deposit of Â½ months rent required with signed one year lease.
No large groups.
Unit is professionally managed. We manage multiple properties and do our best to respond in a timely manner. Due to large volume of inquiries, we are not always able to respond immediately or same day.","Parking Included: 3+; Agreement Type: 1 Year; Move-In Date: March 1, 2024; Pet Friendly: No; Parking Included: 3+; Utilities Included: Water | Size (sqft): 1,600; Furnished: No; Air Conditioning: No; Smoking Permitted: Outdoors only",House,4,0,2,44.7059895,-63.3119388,3+,1,0,"1,600",0,,26537,29424,22591,25643,69,48,42,1547,1954,1164,1493
https://www.kijiji.ca/v-apartments-condos/dartmouth/3-bedroom-house-for-rent/1686710261,3 Bedroom house for rent,2700,"Muriel Ave, Dartmouth, NS B2W 2E4","A charming 3 bedroom brick bungalow in Bel Ayr Park, a fantastic family friendly neighborhood in Dartmouth. The location is very convenient and a short walk to many amenities and public transit, as well as schools, parks, shopping and restaurants. The kitchen has recently been updated with quartz counter tops and new cabinets. The lower level has a good sized family room with a spacious layout, the other half of the room is a combined utility, laundry and storage area with a pool table. The property includes a front porch and a two tiered deck in the back that overlooks a large fenced landscaped backyard and a shed for storage.
The furniture shown in the photos in not included. Location details: Muriel Ave, near Caldwell Road and Portland Street or Cole Harbour Rd. $2700/month
Tenant is responsible for all utility costs (power, water, oil)
Includes dishwasher, washer, dryer, fridge, stove
No smoking/vaping
Small pets will be considered on a case by case basis
House
3 beds Â· 1 bath
1800 square feet
Heating available
In-unit laundry
Parking available","Parking Included: 3+; Agreement Type: 1 Year; Move-In Date: March 1, 2024; Pet Friendly: Limited; Parking Included: 3+ | Size (sqft): 1,800; Furnished: No; Air Conditioning: No; Smoking Permitted: Outdoors only",House,3,0,1,44.6730119,-63.5033476,3+,0,0,"1,800",0,,6425,10236,508,5937,89,65,80,628,1238,120,744
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/cozy-3-br-house-with-garage-beechville-sheppards-ru/1686840252,"Cozy 3-BR House with Garage - Beechville, Sheppards Ru",2900,"Beechville, NS B3T 2G7","Conveniently situated in Beechville, Sheppards Run, this spacious house offers easy access to amenities, with Bayer's Lake Plaza just 5km away and downtown a mere 9km. The house boasts three bedrooms, two bathrooms, and a garage, providing ample space and convenience. The lease will commence on April 1st and is for a term of one year.","Parking Included: 3+; Agreement Type: 1 Year; Move-In Date: April 1, 2024; Pet Friendly: Limited; Parking Included: 3+ | Size (sqft): 3,200; Furnished: Yes; Air Conditioning: No; Smoking Permitted: No",House,3,0,2,44.6345027,-63.677884,3+,0,0,"3,200",1,,8741,8596,4339,5086,72,51,36,923,865,456,389
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-beds-1-5-baths-for-rent-from-may-1-2024-in-fairview-halifax/1687138893,"2 beds 1.5 baths for rent from May 1, 2024 in Fairview Halifax",2200,"Rosedale Ave, Halifax, NS B3N 2J2","Entire unit (2 bedrooms, 1.5 bathrooms) is available for rent from May 1, 2024 in Fairview Halifax.
Great location, super convenient. Walking distance to grocery stores, bus stops, gas stations, restaurants, and banks.
Two level semi-detached house with storage space in the garage and a 2 car parking in the driveway.
Two bedrooms and a full bathroom are on the second floor; kitchen, living room, a half bath, and laundry are on the first floor.
Lots of natural light. Plenty outdoor space, and a shared fenced yard.
Pet friendly.
Rent is $2200 per month, includes water. Tenants pay for electric heat and lights.
Appliances include stove, range hood, fridge, washer and dryer. Furniture in the pictures are not included.
Currently occupied by tenants. Rental form is required before viewing.","Parking Included: 2; Agreement Type: 1 Year; Move-In Date: May 1, 2024; Pet Friendly: Yes; Parking Included: 2; Utilities Included: Water | Size (sqft): 1,100; Furnished: No; Air Conditioning: No; Smoking Permitted: Outdoors only",House,2,0,1.5,44.6534227,-63.6368502,2,1,1,"1,100",0,,5133,5696,1362,623,,37,4,775,718,207,81
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-bedroom-avail-may-1st-2100-month-utils-incld/1687445748,2 bedroom. Avail. May 1st. $2100/month (Utils incld),2100,"Auburn Ave, Halifax, B3K 1R4","This 2 bedroom, 1 bathroom flat has a large master bedroom with walk-in closet, good sized 2nd bedroom, finished loft (great for storage, office or playroom) and access to the backyard. Hardwood floors throughout.
The unit includes:
Stove
OTR microwave
Dishwasher
All utilities (power, heat, water)
Shared laundry
Shared parking.
No internet.
Convenient location in Spryfield close to the Elizabeth Sutherland Elementary School, wave pool, library, grocery, pharmacy, NSLC and hardware stores. 5 min walk to bus stop (9A and 9B)
Available May 1st. Fixed term lease.
Non smoking.
Tenant Insurance required.
One cat allowed. Sorry no dogs.
Tenant responsible for lawn maintenance and snow removal.
If interested please respond to ad with an introduction of yourself, your employment details, your rental history, number of occupants and cars.","Parking Included: 0; Agreement Type: 1 Year; Move-In Date: May 1, 2024; Pet Friendly: Limited; Parking Included: 0 | Size (sqft): 1,200; Furnished: No; Air Conditioning: No; Smoking Permitted: No",House,2,0,1,44.6555916,-63.5954375,0,0,0,"1,200",0,,1450,1776,553,528,89,65,95,237,320,161,154
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/new-3-1-bedroom-house-for-rent/1687314943,New 3+1 Bedroom House for Rent,2800,"Gala Court, Halifax, NS","New 3+1 bedroom, 4 bathroom house with garage. Located in the beautiful McIntosh Run Estates, just 10 km to downtown Halifax. House is located in the new subdivision at Herring Cove Rd. and Honeygold Dr. (6 Gala Court) This is a large 2,000 Sq ft semi-detached home with the following features: 1) Master bedroom ensuite and walk-in closet
2) Single car Garage
3) Backyard Deck off living room
4) 2nd story Laundry
5) Large recreation room or fourth bedroom on lower level
6) Separate entrance on lower level
7) Hardwood flooring on all levels
8) Quartz countertop in Kitchen and Bathrooms
9) Four bathrooms (2 full and 2 half bath)
10) Stainless steel appliances (Fridge french-doors/bottom drawer freezer/with ice-maker, Dishwasher, Self-cleaning Range, Microwave)
11) AC (Heat Pump) The community has direct access to the Mcintosh Run Community Trail and is minutes from the newly opened @Shaw Wilderness Park, a 380-acre urban wilderness park, and close to Long Lake Provincial Park - nearly 5,000 acres of protected land. *** Go to the website for more information and application *** Online application: https://rentals.pen.do/6-gala-court--halifax--nova-scotia--canada","Parking Included: 2; Agreement Type: 1 Year; Move-In Date: May 4, 2024; Pet Friendly: Limited; Parking Included: 2 | Size (sqft): 2,000; Furnished: No; Air Conditioning: Yes; Smoking Permitted: No",House,3,1,4,44.5999575,-63.6016338,2,0,0,"2,000",0,,9253,9108,3322,2698,89,65,80,1058,1000,383,353
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/3-bedroom-house/1687285475,3 bedroom house,2400,"Halifax, NS B3K 4B5","spacious 3 bedrooms, 1 full bathroom.
Cole Harbour, Dartmouth","Parking Included: 1; Agreement Type: 1 Year; Move-In Date: April 1, 2024; Pet Friendly: Limited; Parking Included: 1; Utilities Included: Water | Size (sqft): 1; Furnished: No; Air Conditioning: Yes; Smoking Permitted: Outdoors only",House,3,0,1,44.6520081,-63.5883389,1,1,0,1,0,,711,1037,1139,820,11,0,3,106,189,184,135
https://www.kijiji.ca/v-apartments-condos/cole-harbour/tiny-cottage-monthly-rental-starting-september/1681752376,Tiny Cottage - Monthly Rental (Starting  September),1250,"East Petpeswick Road, Musquodoboit Harbour, NS","EXTENDED STAYS Tackle Box Cottage is a fully furnished tiny house located in the coastal community of Musquodoboit Harbour (40 mins east of Dartmouth). Ideal for a professional, non-smoking individual with no pets and few belongings. Great spot for anyone in transition between homes, remote worker, or looking for an extended travel stay in Nova Scotia. Note: this is not permanent housing. CURRENT AVAILABILITY
- September 1st, 2024 to June 30, 2025
- Month to month (you choose the months you need)
- Utilities and wifi included Enjoy peaceful ocean views and beautiful sunsets, a covered porch, bbq, cozy patio, designated outdoor seating area. Easy access to groceries, restaurants, shops, markets, beaches, trails and more! DRIVING TIMES
5 min to Martinique Beach, 10 min to trailheads, 40 mins east of Dartmouth. ABOUT MUSQUODOBOIT HARBOUR
- all amenities within a 10-15 min drive
- job opportunities
- volunteering opportunities
- wellness services (massage, aesthetics, reflexology, yoga)
- fitness centre
- library
- yacht club
- restaurants and cafes
- year-round famers market
- over 50 kms of hiking and biking trails
- Martinique Beach, Clam Harbour Beach, Lawrencetown Beach","Parking Included: 1; Agreement Type: Month-to-month; Move-In Date: September 1, 2024; Pet Friendly: No; Parking Included: 1; Utilities Included: Hydro, Heat, Water | Size (sqft): 225; Furnished: Yes; Air Conditioning: No; Smoking Permitted: No",House,1,0,1,44.7727423,-63.1485651,1,1,0,225,1,,41076,43963,37130,40181,29,38,,2142,2549,1759,2088
https://www.kijiji.ca/v-apartments-condos/bedford/house-for-rent-elmsdale/1688486064,House for rent Elmsdale,2750,"534 NS-2, Elmsdale, NS B2S 1A3","3 Beds 1 Bath - House
532 HWY-2, East Hants, NS B2S 1A3, Canada For rent in Elmsdale.
Bright, spacious 3 bedroom apartment.
Washer, dryer, fridge, stove and dishwasher. Ample parking. Additional storage available in basement. Shared shed. Covered deck. Large property with gardens. Walking distance to Elmsdale Elementary.(5minutes). Just 10 minutes to Hwy 102 and the Airport. Thirty minutes to HRM, 35 to Truro.
Heat and hot water included. Pet friendly with prior approval. No smoking inside.
Snow removal and lawn care included.
Tenant is responsible for power (approx $100. -125. mth) and proof of tenants insurance will be required. References required. Available 30 April 2024. $2750 (heat, hot water, lawn care, no electricity) OR $2400 and utilities /lawn care not paid for.","Parking Included: 3+; Agreement Type: 1 Year; Move-In Date: April 30, 2024; Pet Friendly: Yes; Parking Included: 3+; Utilities Included: Heat | Size (sqft): 1; Furnished: No; Air Conditioning: No; Smoking Permitted: Outdoors only | Barrier-free Entrances and Ramps: No; Visual Aids: No; Accessible Washrooms in Suite: Yes",House,3,0,1,44.957368,-63.5212925,3+,1,1,1,0,,40446,40024,33609,35706,89,65,80,1723,1977,1424,1485
https://www.kijiji.ca/v-apartments-condos/dartmouth/house-4-bedroom-furnished-for-rent/1686647187,House 4 bedroom Furnished for Rent,2800,"Dartmouth, NS B2W 5P9","Move in ready available starting March 1 or later move.
Tenant insurance and background check required.","Parking Included: 1; Agreement Type: 1 Year; Move-In Date: March 1, 2024; Pet Friendly: No; Parking Included: 1 | Size (sqft): 1,176; Furnished: Yes; Air Conditioning: No; Smoking Permitted: No",House,4,0,2.5,44.6780661,-63.5377,1,0,0,"1,176",1,,5534,8669,4087,4888,89,65,80,593,1091,610,630
https://www.kijiji.ca/v-apartments-condos/dartmouth/basement-unit-1-bedroom-1-den-dinning-spacious-bath/1686577592,Basement unit - 1 Bedroom+ 1 Den + Dinning + Spacious Bath,2100,"Birchdale Ave, Dartmouth, NS B2X","Unfurnished potential 2 bedroom basement house with separate entrance . All utilities included (Power, Water, Heat, Internet) and Parking. Summer lawn care is covered. Winter shovelling is not included.
Looking for a comfortable, welcoming space to call home? Look no further! Our beautifully appointed 2 bedroom basement house is Nestled in a serene neighbourhood, this home offers the perfect blend of tranquillity and convenience. Close to major places like 10 mins to Halifax downtown, 5 mins Dartmouth downtown. 2 mins to Mic Mac Mall, 1 min to public schools, etc.","Parking Included: 1; Agreement Type: 1 Year; Move-In Date: April 1, 2024; Pet Friendly: No; Parking Included: 1 | Size (sqft): 900; Furnished: No; Air Conditioning: No; Smoking Permitted: Outdoors only",House,1,1,1,44.6878958,-63.5410977,1,0,0,900,0,,6329,7790,5033,4008,17,0,25,517,918,552,491
